01/10/1948,-999,0,100
01/11/1948,-999,0,100
01/12/1948,-999,0,100
01/01/1949,-999,0,100
01/02/1949,-999,0.087,100
01/03/1949,-999,0.142,100
01/04/1949,-999,0,100
01/05/1949,-999,0,100
01/06/1949,-999,0,100
01/07/1949,-999,0,100
01/08/1949,-999,0,100
01/09/1949,-999,0,100
01/10/1949,-999,0,100
01/11/1949,-999,0,100
01/12/1949,-999,0,100
01/01/1950,-999,0,100
01/02/1950,-999,0,100
01/03/1950,-999,0,100
01/04/1950,-999,0,100
01/05/1950,-999,0,100
01/06/1950,-999,0,100
01/07/1950,-999,0,100
01/08/1950,-999,0,100
01/09/1950,-999,0,100
01/10/1950,-999,0,100
01/11/1950,-999,0,100
01/12/1950,-999,0,100
01/01/1951,-999,0,100
01/02/1951,-999,0,100
01/03/1951,-999,0,100
01/04/1951,-999,0,100
01/05/1951,-999,0,100
01/06/1951,-999,0,100
01/07/1951,-999,0,100
01/08/1951,-999,0,100
01/09/1951,-999,0,100
01/10/1951,-999,0,100
01/11/1951,-999,0,100
01/12/1951,-999,0,100
01/01/1952,-999,9.882,100
01/02/1952,-999,0.391,100
01/03/1952,-999,9.801,100
01/04/1952,-999,1.744,100
01/05/1952,-999,0.2,100
01/06/1952,-999,0,100
01/07/1952,-999,0,100
01/08/1952,-999,0,100
01/09/1952,-999,0,100
01/10/1952,-999,0,100
01/11/1952,-999,0,100
01/12/1952,-999,0,100
01/01/1953,-999,0.472,100
01/02/1953,-999,0.004,100
01/03/1953,-999,0.001,100
01/04/1953,-999,0,100
01/05/1953,-999,0,100
01/06/1953,-999,0,100
01/07/1953,-999,0,100
01/08/1953,-999,0,100
01/09/1953,-999,0,100
01/10/1953,-999,0,100
01/11/1953,-999,0,100
01/12/1953,-999,0,100
01/01/1954,-999,0.156,100
01/02/1954,-999,1.673,100
01/03/1954,-999,1.289,100
01/04/1954,-999,0.613,100
01/05/1954,-999,0.014,100
01/06/1954,-999,0,100
01/07/1954,-999,0,100
01/08/1954,-999,0,100
01/09/1954,-999,0,100
01/10/1954,-999,0,100
01/11/1954,-999,0,100
01/12/1954,-999,0,100
01/01/1955,-999,0,100
01/02/1955,-999,0,100
01/03/1955,-999,0,100
01/04/1955,-999,0,100
01/05/1955,-999,0,100
01/06/1955,-999,0,100
01/07/1955,-999,0,100
01/08/1955,-999,0,100
01/09/1955,-999,0,100
01/10/1955,-999,0,100
01/11/1955,-999,0,100
01/12/1955,-999,0,100
01/01/1956,-999,0,100
01/02/1956,-999,0,100
01/03/1956,-999,0,100
01/04/1956,-999,0,100
01/05/1956,-999,0,100
01/06/1956,-999,0,100
01/07/1956,-999,0,100
01/08/1956,-999,0,100
01/09/1956,-999,0,100
01/10/1956,-999,0,100
01/11/1956,-999,0,100
01/12/1956,-999,0,100
01/01/1957,-999,0,100
01/02/1957,-999,0,100
01/03/1957,-999,0,100
01/04/1957,-999,0,100
01/05/1957,-999,0,100
01/06/1957,-999,0,100
01/07/1957,-999,0,100
01/08/1957,-999,0,100
01/09/1957,-999,0,100
01/10/1957,-999,0,100
01/11/1957,-999,0,100
01/12/1957,-999,0,100
01/01/1958,-999,0,100
01/02/1958,-999,0,100
01/03/1958,-999,3.525,100
01/04/1958,-999,10.726,100
01/05/1958,-999,0.083,100
01/06/1958,-999,0,100
01/07/1958,-999,0,100
01/08/1958,-999,0,100
01/09/1958,-999,0,100
01/10/1958,-999,0,100
01/11/1958,-999,0,100
01/12/1958,-999,0,100
01/01/1959,-999,0,100
01/02/1959,-999,0,100
01/03/1959,-999,0,100
01/04/1959,-999,0,100
01/05/1959,-999,0,100
01/06/1959,-999,0,100
01/07/1959,-999,0,100
01/08/1959,-999,0,100
01/09/1959,-999,0,100
01/10/1959,-999,0,100
01/11/1959,-999,0,100
01/12/1959,-999,0,100
01/01/1960,-999,0,100
01/02/1960,-999,0,100
01/03/1960,-999,0,100
01/04/1960,-999,0,100
01/05/1960,-999,0,100
01/06/1960,-999,0,100
01/07/1960,-999,0,100
01/08/1960,-999,0,100
01/09/1960,-999,0,100
01/10/1960,-999,0,100
01/11/1960,-999,0,100
01/12/1960,-999,0,100
01/01/1961,-999,0,100
01/02/1961,-999,0,100
01/03/1961,-999,0,100
01/04/1961,-999,0,100
01/05/1961,-999,0,100
01/06/1961,-999,0,100
01/07/1961,-999,0,100
01/08/1961,-999,0,100
01/09/1961,-999,0,100
01/10/1961,-999,0,100
01/11/1961,-999,0,100
01/12/1961,-999,0,100
01/01/1962,-999,0,100
01/02/1962,-999,0,100
01/03/1962,-999,0,100
01/04/1962,-999,0,100
01/05/1962,-999,0,100
01/06/1962,-999,0,100
01/07/1962,-999,0,100
01/08/1962,-999,0,100
01/09/1962,-999,0,100
01/10/1962,-999,0,100
01/11/1962,-999,0,100
01/12/1962,-999,0,100
01/01/1963,-999,0,100
01/02/1963,-999,0,100
01/03/1963,-999,0,100
01/04/1963,-999,0,100
01/05/1963,-999,0,100
